Text,Audio_File
"since a false Cas.  is filed against them, they are not obliged to discharge the alleged transaction. Similarly, the accused no.2 has entered in the",audio_45_57.mp3
witness box and adduced the defense as dw.1 and got marked one document as per ex.d.1. 05. Heard the oral argument of both the learned,audio_45_58.mp3
"counsels. So also, heard the reply argument of counsel of complainant. Perused the materials on record. 06. The following points that arise for my consideration",audio_45_59.mp3
"are as under; points 1. Does the complainant proves beyond reasonable doubts that, the accused persons have issued three following cheques; 1. Cheque bearing no.879846",audio_45_60.mp3
"dated 25.09.2018 for rs.4,00,000/-, 2. Cheque bearing no.879840 dated 25.10.2018 for Rs.  4,00,000/- & 3. Cheque bearing no.879841 dated 25.11.2018 for rs.4,00,000/-. Towards the discharge",audio_45_61.mp3
"of their lawful liability of the complainant and when the said cheques were presented for encashment, the above said cheques were returned unpaid due to",audio_45_62.mp3
"""payment stopped by the drawer"". In the account of the drawer as per banker's memo and inspite of issuance of demand notice , the accused",audio_45_63.mp3
"have failed to pay the cheque amount, thereby has committed the offence punishable under S.  138 of ni act? 2. What order or sentence ?",audio_45_64.mp3
07. My findings to the above points is as follows; 1. Point no.1: in the affirmativem/S.  baba steels suppliers vs.  sri. Krishna shelters pvt. Ltd,audio_45_65.mp3
"on 24 january, 2022",audio_45_66.mp3
"Reasons 08. Point no.1: it is the specific Cas.  of the complainant that, towards discharge of the their liability, the accused have issued the three",audio_45_67.mp3
"disputed cheques and when the said cheques were presented for encashment, they returned unpaid due to ""payment stopped by the drawer"" in the account of",audio_45_68.mp3
"the drawer and inspite of receipt of demand notice, the accused have failed to make the payment of the cheques amount. 09. Before to appreciate",audio_45_69.mp3
"the oral arguments advanced by the learned counsels for both the parties, i would like to discuss the documentary evidence produced by the complaint and",audio_45_70.mp3
"the accused. Ex.p.1 to 3 are the cheques dated 25.09.2018, 25.10.2018 and 25.11.2018 drawn in the name of ""m/s.baba steel suppliers"" signed by the managing",audio_45_71.mp3
"director of accused no.1 firm for total amount of rs.12,00,000/-. Ex.p.4 to 6 are the return memos dated 11.12.2018 and 28.11.2018, shows the reasons for",audio_45_72.mp3
"the dishonour of the cheques at ex.p.1 to 3 are as "" payment stopped by the drawer"". Ex.p.7 is the legal notice issued by the",audio_45_73.mp3
"complainant through his counsel and demanding for the payment of amount of cheques at ex.p.1 to 3 and in the said notice, the averments of",audio_45_74.mp3
"complaint has been replicated. Ex.p.8 to 16 are the postal receipts and acknowledgements about sending the legal notice at ex.p.7, by accused no.1 firm by",audio_45_75.mp3
"way of putting its seal. Ex.p.17 is the vat registration certificate, registered in the name of proprietor sri. Vijaya kumar chaudhary under the name and",audio_45_76.mp3
"style of ""m/s.baba steel suppliers"". Ex.p.18 is the GST  registration certificate in the name of proprietor sri. Vijaya kumar chaudhary under the",audio_45_77.mp3
"name and style of ""m/s.baba steel suppliers"". Ex.p.19 to 23 are 5 purchase orders placed by accused no.1 firm on 09.02.2015 in the name of",audio_45_78.mp3
"complainant proprietorship of ""m/s.baba steel suppliers"" for the supply of 100, 15.4, 35.5, 37 & 23.5 tons of steels. Ex. P.24 is the statement showing",audio_45_79.mp3
total materials supplied and its cost. Ex.p.25 to 50 are the 26 tax invoices in respect of supply of materials to the construction sites of,audio_45_80.mp3
"""sri krishna shelters Pvt.  ltd.,"" at suratkal in mangalore and these materials were supplied on various dates in the month of february 2015, on all",audio_45_81.mp3
"of these invoices the signature of buyer is appearing i.e., the representative of ""sri krishna shelters Pvt.  ltd.,"" all these bills are standing in the",audio_45_82.mp3
name of accused no.1 firm. Ex.p.51 is the statement showing the total materials supplied and its total cost. Ex.p.52 to 56 are the ledger account,audio_45_83.mp3
"statements of ""m/s.baba steel suppliers"" pertaining to the amount due from accused n0.1 for the supply of materials in the month of february to march",audio_45_84.mp3
"2015, april 2015 to march 2016, april 2017 to march 2018. Ex.p.57 is the acknowledgement dated 19.01.2018. The contents of this ex.p.57 reveals that, the",audio_45_85.mp3
"accused no.1 Co.  and its managing director have acknowledged their purchase orders issued and also the tax invoices raised at ex.p.25 to ex.p.50. Further, acknowledged",audio_45_86.mp3
"about their due amount of rs.98,43,486/- towards ""m/s.baba steel suppliers"". They further acknowledged about their making payment of sum of rs.64,97,530/- by rtgs and also",audio_45_87.mp3
"acknowledged the balance amount of rs.33,45,956/- with interest of amount of rs.9,00,000/-. They further acknowledged about getting settlement of Cas.  inm/S.  baba steels suppliers vs. ",audio_45_88.mp3
"sri. Krishna shelters pvt. Ltd on 24 january, 2022",audio_45_89.mp3
"Acknowledged about the issuance of the 15 cheques as per the settlement. They further acknowledged that, in all they are due of an amount of",audio_45_90.mp3
"rs.42,45,956/- towards the complainant and towards the discharge of the said amount, they have issued these 15 cheques. On this ex.p.57 the signatures of accused",audio_45_91.mp3
no.2 & 3 and also the seal of accused no.1 firm appears. Much has been argued by the learned counsel for the accused in respect,audio_45_92.mp3
"of this ex.p.57 and it is contended that, with the aid of rowdies and police, the complainant got executed this acknowledgment by putting force on",audio_45_93.mp3
"the accused persons. In order to substantiate and prove this allegation, the accused persons except the self serving testimony of accused no.2 as dw.1, they",audio_45_94.mp3
"have not produced any documentary evidence and they have not produced the oral evidence of any witness. On the other hand, the accused persons not",audio_45_95.mp3
"at all denied their signatures on ex.p.57. As per S.  91 of evidence act, "" when the terms of a contract, or of a grant",audio_45_96.mp3
"has been reduced in the form of a document, no evidence is permissible to disprove the contents of the said documents or to prove the",audio_45_97.mp3
"said documents, except the production of the said documents"". This document can be reliable in evidence in support of the Cas.  of the complainant. As",audio_45_98.mp3
"per the version of the accused, when it has been running a big firm by undertaking various construction works from the Govt.  as well as",audio_45_99.mp3
"the non-Govt.  organizations, then a question would arise as to why accused no.2 & 3 were silence without lodging complaint before the police when this",audio_45_100.mp3
"acknowledgement at ex.p.57 was obtained by force and duress. The counsel of accused relied ex.d.1 stating that, this was the covering letter dated 19.01.2018 sent",audio_45_101.mp3
"along with ex.p.57 and as per this ex.d.1 there was a condition that, only on furnishing the original invoices for the supply of material, the",audio_45_102.mp3
"15 cheques issued will be honoured. During cross examination of pw.1, a suggestion was made about this ex.d.1, pw.1 has denied about sending ex.d.1 along",audio_45_103.mp3
"with ex.p.57. On perusal of this ex.d.1, wherein also the issuance of 15 cheques towards supply of steel material as per purchase orders is admitted",audio_45_104.mp3
"and in ex.d.1 no where it is stated that, the said 15 cheques were issued as security before the supply of steel materials. Further, as",audio_45_105.mp3
per the document at ex.p.51 wherein the representative of accused no.1 firm on 27.02.2015 had received the original bills received and put his signature. Under,audio_45_106.mp3
"such circumstances, when the original bills are with accused no.1 firm, the question of producing those original bills before the court by the complainant does",audio_45_107.mp3
"not arise. Therefore, i do not find any force in the contention of the learned counsel for the accused that the document produced at ex.p.57",audio_45_108.mp3
has been obtained by using force. Ex.p.58 is a mail copy of accused no.1 firm sent to complainant agreeing to pay vat charges. Ex.p.59 &,audio_45_109.mp3
"60 are the statements of vat payments made by ""baba steel suppliers"" in respect of steel materials to the accused no.1 firm. Ex.p.61 is the",audio_45_110.mp3
invoice statements and payment of tax on such sale for the period of february 2015. Ex.p.62 is the copy of Anr.  mail dated 23.02.2015 sent,audio_45_111.mp3
"by accused no.1 firm to the complainant along with attachment copy, but the attachment copy is not produced before the court. Ex.p.63 is the Anr. ",audio_45_112.mp3
